,country,year,d_civil_conflict,preds,preds_proba
789,Madagascar,2022,0,0,0.03885857269302771
790,Madagascar,2023,0,0,0.04139695803230458
791,Comoros,2017,0,0,0.0104475019779626
792,Comoros,2018,0,0,0.007542630722422698
793,Comoros,2019,0,0,0.016390957977139256
794,Comoros,2020,0,0,0.014910702224966715
795,Comoros,2021,0,0,0.017783974321864366
796,Comoros,2022,0,0,0.014193087744350746
797,Comoros,2023,0,0,0.01813068061210706
798,Mauritius,2017,0,0,0.03671630911601193
799,Mauritius,2018,0,0,0.043770131140116283
800,Mauritius,2019,0,0,0.04181371707374679
801,Mauritius,2020,0,0,0.049429157601520154
802,Mauritius,2021,0,0,0.050738150738150745
803,Mauritius,2022,0,0,0.06549793280848258
804,Mauritius,2023,0,0,0.06201309009629961
805,Morocco,2017,0,0,0.07538978274490905
806,Morocco,2018,0,0,0.09348498208082158
807,Morocco,2019,0,0,0.1391006261362873
808,Morocco,2020,0,0,0.14394625928801258
809,Morocco,2021,0,0,0.15438084286524106
810,Morocco,2022,0,0,0.15510255800003198
811,Morocco,2023,0,0,0.15551900221291007
812,Algeria,2017,1,1,0.8783291458619458
813,Algeria,2018,1,1,0.8606779263533715
814,Algeria,2019,0,1,0.8357359787516911
815,Algeria,2020,1,1,0.8529783597767399
816,Algeria,2021,0,1,0.8255861120561715
817,Algeria,2022,0,1,0.8146340749897212
818,Algeria,2023,0,1,0.8060563735682998
819,Tunisia,2017,0,1,0.7248240739975226
820,Tunisia,2018,0,1,0.6950068794700754
821,Tunisia,2019,0,1,0.6518992235466691
822,Tunisia,2020,0,1,0.6303916387589952
823,Tunisia,2021,0,1,0.6291566182074813
824,Tunisia,2022,0,1,0.6252942637879203
825,Tunisia,2023,0,1,0.5222917592951613
826,Libya,2017,1,1,0.6569690852177891
827,Libya,2018,1,1,0.5442100368723917
828,Libya,2019,1,1,0.5400225453149149
829,Libya,2020,1,1,0.5265534858948898
830,Libya,2021,0,1,0.5165227250097455
831,Libya,2022,0,1,0.5040084365711497
832,Libya,2023,0,0,0.4960176820722229
833,Sudan,2017,1,1,0.9456275316230739
834,Sudan,2018,1,1,0.9281199071689412
835,Sudan,2019,0,1,0.9336584333612565
836,Sudan,2020,1,1,0.9358491599204822
837,Sudan,2021,1,1,0.8047803455176067
838,Sudan,2022,1,1,0.8033274810632564
839,Sudan,2023,1,1,0.7936078586021776
840,South Sudan,2017,1,1,0.6275521292554332
841,South Sudan,2018,1,1,0.6147692789540095
842,South Sudan,2019,1,1,0.5473178795342506
843,South Sudan,2020,1,1,0.5416046724837478
844,South Sudan,2021,1,1,0.5099667462692985
845,South Sudan,2022,0,0,0.43780177142536203
846,South Sudan,2023,0,0,0.4245721044438378
847,Iran,2017,1,0,0.4327051948042245
848,Iran,2018,1,0,0.43547367446720636
849,Iran,2019,1,0,0.4420929343554111
850,Iran,2020,1,0,0.4394212603334113
851,Iran,2021,1,0,0.4316394618941091
852,Iran,2022,1,0,0.42360713801854605
853,Iran,2023,1,0,0.47940512284699144
854,Turkey,2017,1,1,0.7815573630312518
855,Turkey,2018,1,1,0.785718436397377
856,Turkey,2019,1,1,0.7231052891854414
857,Turkey,2020,1,1,0.7215068381070496
858,Turkey,2021,1,1,0.7143631645443568
859,Turkey,2022,1,1,0.7120810304183004
860,Turkey,2023,1,1,0.7087377911909601
861,Iraq,2017,1,1,0.9174838489550927
862,Iraq,2018,1,1,0.8949892146476796
863,Iraq,2019,1,1,0.8447000230246885
864,Iraq,2020,1,1,0.8166711672840944
865,Iraq,2021,1,1,0.8164294162994012
866,Iraq,2022,1,1,0.8038690053548894
867,Iraq,2023,1,1,0.7743190013183894
868,Egypt,2017,1,1,0.7975945547814266
869,Egypt,2018,1,1,0.7790669951691718
870,Egypt,2019,1,1,0.7235124107796955
871,Egypt,2020,1,1,0.7118378751452786
872,Egypt,2021,1,1,0.6028692090378134
873,Egypt,2022,1,1,0.5429992267102225
874,Egypt,2023,0,0,0.47782391168349597
875,Syria,2017,1,1,0.6599680418446262
876,Syria,2018,1,1,0.5780460159590043
877,Syria,2019,1,1,0.5182986558401732
878,Syria,2020,1,0,0.4506333804974659
879,Syria,2021,1,0,0.44605887295119007
880,Syria,2022,1,0,0.4528240039733792
881,Syria,2023,1,0,0.3448416651960924
882,Lebanon,2017,1,0,0.4124109878978683
883,Lebanon,2018,0,0,0.39699624647578474
884,Lebanon,2019,0,0,0.3910708692279707
885,Lebanon,2020,0,0,0.39417294710716594
886,Lebanon,2021,0,0,0.3814863271397138
887,Lebanon,2022,0,0,0.3806932659826111
888,Lebanon,2023,1,0,0.3805712112171685
889,Jordan,2017,0,0,0.35533842887002587
890,Jordan,2018,0,0,0.34948333794807007
891,Jordan,2019,0,0,0.35047392734876354
892,Jordan,2020,0,0,0.3502709315662729
893,Jordan,2021,0,0,0.35654536952718946
894,Jordan,2022,0,0,0.3541132795765259
895,Jordan,2023,0,0,0.3528945544350668
896,Israel,2017,0,0,0.27831258782880125
897,Israel,2018,1,0,0.281807635788931
898,Israel,2019,1,0,0.28310412285807773
899,Israel,2020,0,0,0.28533572376986394
900,Israel,2021,1,0,0.3154247160059588
901,Israel,2022,1,0,0.3188219873824277
902,Israel,2023,1,0,0.32548370110209096
903,Saudi Arabia,2017,1,1,0.662960497839902
904,Saudi Arabia,2018,0,1,0.636667276450098
905,Saudi Arabia,2019,0,1,0.636667276450098
906,Saudi Arabia,2020,0,1,0.6416202234535652
907,Saudi Arabia,2021,0,1,0.640667733645206
908,Saudi Arabia,2022,0,1,0.6320541085382675
909,Saudi Arabia,2023,0,1,0.6327318194685787
910,Yemen (North Yemen),2017,1,1,0.8297630949816186
911,Yemen (North Yemen),2018,1,1,0.8173510161942235
912,Yemen (North Yemen),2019,1,1,0.8013958532294021
913,Yemen (North Yemen),2020,1,1,0.7623428372731433
914,Yemen (North Yemen),2021,1,1,0.7231732813873913
915,Yemen (North Yemen),2022,1,1,0.6692014448495641
916,Yemen (North Yemen),2023,1,1,0.6491523817284356
917,Kuwait,2017,0,0,0.02256235592045399
918,Kuwait,2018,0,0,0.02423397553412412
919,Kuwait,2019,0,0,0.025083052163289907
920,Kuwait,2020,0,0,0.026942819439104728
921,Kuwait,2021,0,0,0.010087502063727917
922,Kuwait,2022,0,0,0.00884926531286115
923,Kuwait,2023,0,0,0.00884926531286115
924,Bahrain,2017,0,0,0.02852897473997028
925,Bahrain,2018,0,0,0.02852897473997028
926,Bahrain,2019,0,0,0.011812778603268945
927,Bahrain,2020,0,0,0.018623080733036153
928,Bahrain,2021,0,0,0.044275808391707354
929,Bahrain,2022,0,0,0.07275171584235475
930,Bahrain,2023,0,0,0.07275171584235475
931,Qatar,2017,0,0,0.0
932,Qatar,2018,0,0,0.0
933,Qatar,2019,0,0,0.0011887072808320952
934,Qatar,2020,0,0,0.0040118870728083214
935,Qatar,2021,0,0,0.0
936,Qatar,2022,0,0,0.0011887072808320952
937,Qatar,2023,0,0,0.0011887072808320952
938,United Arab Emirates,2017,0,0,0.0002971768202080238
939,United Arab Emirates,2018,0,0,0.0002971768202080238
940,United Arab Emirates,2019,0,0,0.0002971768202080238
941,United Arab Emirates,2020,0,0,0.0002971768202080238
942,United Arab Emirates,2021,0,0,0.0002971768202080238
943,United Arab Emirates,2022,0,0,0.0002971768202080238
944,United Arab Emirates,2023,0,0,0.0002971768202080238
945,Oman,2017,0,0,0.0
946,Oman,2018,0,0,0.0
947,Oman,2019,0,0,0.0
948,Oman,2020,0,0,0.0
949,Oman,2021,0,0,0.0
950,Oman,2022,0,0,0.0
951,Oman,2023,0,0,0.0
952,Afghanistan,2017,1,1,0.8817218985957688
953,Afghanistan,2018,1,1,0.8760000655336683
954,Afghanistan,2019,1,1,0.8796339941238943
955,Afghanistan,2020,1,1,0.880279522444014
956,Afghanistan,2021,1,1,0.8828600935981364
957,Afghanistan,2022,1,1,0.8725894825845832
958,Afghanistan,2023,1,1,0.8610344452494569
959,Turkmenistan,2017,0,0,0.09404558830636095
960,Turkmenistan,2018,0,0,0.18879380429880938
961,Turkmenistan,2019,0,0,0.271192324550227
962,Turkmenistan,2020,0,0,0.3144149368008963
963,Turkmenistan,2021,0,0,0.32866808088316385
964,Turkmenistan,2022,0,0,0.3506372686212966
965,Turkmenistan,2023,0,0,0.3618210328511232
966,Tajikistan,2017,0,0,0.05752799592389661
967,Tajikistan,2018,0,0,0.0766870109224362
968,Tajikistan,2019,0,0,0.12654498067267927
969,Tajikistan,2020,0,0,0.17608429213184046
970,Tajikistan,2021,0,0,0.2392225176662726
971,Tajikistan,2022,0,0,0.27997549338559724
972,Tajikistan,2023,0,0,0.25349540669005743
973,Kyrgyzstan,2017,0,0,0.11210755976729234
974,Kyrgyzstan,2018,0,0,0.17533345748036452
975,Kyrgyzstan,2019,0,0,0.20219173210981303
976,Kyrgyzstan,2020,0,0,0.24794325452421462
977,Kyrgyzstan,2021,0,0,0.27118107415876525
978,Kyrgyzstan,2022,0,0,0.29544502219685886
979,Kyrgyzstan,2023,0,0,0.26524015335802587
980,Uzbekistan,2017,0,0,0.0710820337609264
981,Uzbekistan,2018,0,0,0.08887629992072003
982,Uzbekistan,2019,0,0,0.11868368916347334
983,Uzbekistan,2020,0,0,0.1326068656237969
984,Uzbekistan,2021,0,0,0.13346886890036183
985,Uzbekistan,2022,0,0,0.12709855976943646
986,Uzbekistan,2023,0,0,0.13276936246847096
987,Kazakhstan,2017,0,0,0.10231340176493578
988,Kazakhstan,2018,0,0,0.10157378942668696
989,Kazakhstan,2019,0,0,0.059904199317275114
990,Kazakhstan,2020,0,0,0.06904152888551106
991,Kazakhstan,2021,0,0,0.08143215130585116
992,Kazakhstan,2022,0,0,0.06127590834128725
993,Kazakhstan,2023,0,0,0.06242034752435942
994,China,2017,0,0,0.04053742669357561
995,China,2018,0,0,0.03676594227573161
996,China,2019,0,0,0.047696356586532256
997,China,2020,0,0,0.0926201013245416
998,China,2021,0,0,0.0926201013245416
999,China,2022,0,0,0.09283237048183306
1000,China,2023,0,0,0.09283237048183306
1001,Mongolia,2017,0,0,0.191132170818686
1002,Mongolia,2018,0,0,0.20034059488595102
1003,Mongolia,2019,0,0,0.2469271557057174
1004,Mongolia,2020,0,0,0.2888450813980074
1005,Mongolia,2021,0,0,0.3494417678246383
1006,Mongolia,2022,0,0,0.36294093169527325
1007,Mongolia,2023,0,0,0.3333783578009103
1008,South Korea,2017,0,0,0.0
1009,South Korea,2018,0,0,0.0
1010,South Korea,2019,0,0,0.0
1011,South Korea,2020,0,0,0.0028479445269935615
1012,South Korea,2021,0,0,0.0022907379891035167
1013,South Korea,2022,0,0,0.0022907379891035167
1014,South Korea,2023,0,0,0.0022907379891035167
1015,Japan,2017,0,0,0.00788963183093941
1016,Japan,2018,0,0,0.00788963183093941
1017,Japan,2019,0,0,0.009870810632326234
1018,Japan,2020,0,0,0.0259384065661926
1019,Japan,2021,0,0,0.04884786049347711
1020,Japan,2022,0,0,0.04884786049347711
1021,Japan,2023,0,0,0.04884786049347711
1022,India,2017,1,1,0.9177466770815257
1023,India,2018,1,1,0.9175980886714218
1024,India,2019,1,1,0.9045789136908797
1025,India,2020,1,1,0.9009283605516454
1026,India,2021,1,1,0.8700452392153293
1027,India,2022,1,1,0.8620173376138766
1028,India,2023,1,1,0.838555695244359
1029,Bhutan,2017,0,0,0.00720102911781961
1030,Bhutan,2018,0,0,0.023391966296869713
1031,Bhutan,2019,0,0,0.03340775123836045
1032,Bhutan,2020,0,0,0.014539076574737795
1033,Bhutan,2021,0,0,0.014539076574737795
1034,Bhutan,2022,0,0,0.015653489650517886
1035,Bhutan,2023,0,0,0.017139373751558
1036,Pakistan,2017,1,1,0.9710256744246343
1037,Pakistan,2018,1,1,0.9684996714528661
1038,Pakistan,2019,1,1,0.9541108120045713
1039,Pakistan,2020,1,1,0.9302031137098002
1040,Pakistan,2021,1,1,0.9154783469790899
1041,Pakistan,2022,1,1,0.9144877575783964
1042,Pakistan,2023,1,1,0.9085442211742358
1043,Bangladesh,2017,1,0,0.37937746612400114
1044,Bangladesh,2018,0,0,0.32116961816875345
1045,Bangladesh,2019,0,0,0.33919775562482557
1046,Bangladesh,2020,0,0,0.3459549038752874
1047,Bangladesh,2021,0,0,0.33491308536690123
1048,Bangladesh,2022,0,0,0.34592985463032727
1049,Bangladesh,2023,0,0,0.34251446533083685
1050,Myanmar (Burma),2017,1,1,0.9219946147531147
1051,Myanmar (Burma),2018,1,1,0.9098011659697699
1052,Myanmar (Burma),2019,1,1,0.9058686637198129
1053,Myanmar (Burma),2020,1,1,0.9051009569342755
1054,Myanmar (Burma),2021,1,1,0.8996336654342947
1055,Myanmar (Burma),2022,1,1,0.8907780213260504
1056,Myanmar (Burma),2023,1,1,0.8917345932335881
1057,Sri Lanka,2017,0,0,0.12019014536823296
1058,Sri Lanka,2018,0,0,0.0996085950875742
1059,Sri Lanka,2019,0,0,0.09987864862657277
1060,Sri Lanka,2020,0,0,0.09361686856879586
1061,Sri Lanka,2021,0,0,0.09138804241723568
1062,Sri Lanka,2022,0,0,0.09552375316513066
1063,Sri Lanka,2023,0,0,0.09371946532815338
1064,Maldives,2017,0,0,0.0005060153648563752
1065,Maldives,2018,0,0,0.002533664123560112
1066,Maldives,2019,0,0,0.003648077199340201
1067,Maldives,2020,0,0,0.01261291127561558
1068,Maldives,2021,0,0,0.04895928736939138
1069,Maldives,2022,0,0,0.04224095617111961
1070,Maldives,2023,0,0,0.016486806902854454
1071,Nepal,2017,0,0,0.14169818759050026
1072,Nepal,2018,0,0,0.15335952031424005
1073,Nepal,2019,0,0,0.16600588830979074
1074,Nepal,2020,0,0,0.17237809873103532
1075,Nepal,2021,0,0,0.21858441186550154
1076,Nepal,2022,0,0,0.2315610649795989
1077,Nepal,2023,0,0,0.23197376520656363
1078,Thailand,2017,1,1,0.7880413443841261
1079,Thailand,2018,1,1,0.7855563731792002
1080,Thailand,2019,1,1,0.768547717314675
1081,Thailand,2020,1,1,0.7179547134592814
1082,Thailand,2021,1,1,0.7053174621518965
1083,Thailand,2022,1,1,0.7002324365616703
1084,Thailand,2023,1,1,0.6791695469995237
1085,Cambodia (Kampuchea),2017,0,0,0.08662274451650383
1086,Cambodia (Kampuchea),2018,0,0,0.13797663043576858
1087,Cambodia (Kampuchea),2019,0,0,0.1768787057420044
1088,Cambodia (Kampuchea),2020,0,1,0.6063676941594084
1089,Cambodia (Kampuchea),2021,0,1,0.5583043203530924
1090,Cambodia (Kampuchea),2022,0,1,0.5190566458713911
1091,Cambodia (Kampuchea),2023,0,0,0.3365726493009948
1092,Laos,2017,0,0,0.01281057971251136
1093,Laos,2018,0,0,0.020145658370026867
1094,Laos,2019,0,0,0.02103209020873561
1095,Laos,2020,0,0,0.024715195117694898
1096,Laos,2021,0,0,0.028165748196776957
1097,Laos,2022,0,0,0.031819672281607425
1098,Laos,2023,0,0,0.04883079389896976
1099,Vietnam,2017,0,0,0.02780018396660299
1100,Vietnam,2018,0,0,0.030771952168683222
1101,Vietnam,2019,0,0,0.031069128988891245
1102,Vietnam,2020,0,0,0.03218354206467134
1103,Vietnam,2021,0,0,0.03218354206467134
1104,Vietnam,2022,0,0,0.03328843024236784
1105,Vietnam,2023,0,0,0.0368816918594036
1106,Malaysia,2017,0,0,0.1312846709807203
1107,Malaysia,2018,0,0,0.13521175759725715
1108,Malaysia,2019,0,0,0.130294188786672
1109,Malaysia,2020,0,0,0.12349846676063797
1110,Malaysia,2021,0,0,0.12294126022274793
1111,Malaysia,2022,0,0,0.12439112289103557
1112,Malaysia,2023,0,0,0.12280617984992609
1113,Singapore,2017,0,0,0.00112752381784809
1114,Singapore,2018,0,0,0.00112752381784809
1115,Singapore,2019,0,0,0.00112752381784809
1116,Singapore,2020,0,0,0.0008915304606240713
1117,Singapore,2021,0,0,0.001077265973254086
1118,Singapore,2022,0,0,0.0008915304606240713
1119,Singapore,2023,0,0,0.0008915304606240713
1120,Philippines,2017,1,1,0.9849614806524168
1121,Philippines,2018,1,1,0.9676223561810485
1122,Philippines,2019,1,1,0.9589209288317759
1123,Philippines,2020,1,1,0.9570741871633401
1124,Philippines,2021,1,1,0.9550682436269361
1125,Philippines,2022,1,1,0.9520964754248559
1126,Philippines,2023,1,1,0.9457814679954354
1127,Indonesia,2017,0,0,0.07448556127321097
1128,Indonesia,2018,0,0,0.08273221803398363
1129,Indonesia,2019,0,0,0.09961152908119962
1130,Indonesia,2020,0,0,0.15499272127517044
1131,Indonesia,2021,1,0,0.15643336611237152
1132,Indonesia,2022,1,0,0.15702771975278756
1133,Indonesia,2023,1,0,0.15504654095140075
1134,East Timor,2017,0,0,0.0
1135,East Timor,2018,0,0,0.0
1136,East Timor,2019,0,0,0.0012382367508667657
1137,East Timor,2020,0,0,0.0012382367508667657
1138,East Timor,2021,0,0,0.0
1139,East Timor,2022,0,0,0.0
1140,East Timor,2023,0,0,0.0
1141,Australia,2017,0,0,0.0
1142,Australia,2018,0,0,0.0
1143,Australia,2019,0,0,0.0
1144,Australia,2020,0,0,0.0
1145,Australia,2021,0,0,0.0
1146,Australia,2022,0,0,0.0020307082714214955
1147,Australia,2023,0,0,0.010415339984433595
1148,Papua New Guinea,2017,0,0,0.062273660206705744
1149,Papua New Guinea,2018,0,0,0.06954667185916527
1150,Papua New Guinea,2019,0,0,0.08575099520102257
1151,Papua New Guinea,2020,0,0,0.08702461014477124
1152,Papua New Guinea,2021,0,0,0.09807730188096966
1153,Papua New Guinea,2022,0,0,0.1080668170710792
1154,Papua New Guinea,2023,0,0,0.11521529310339404
1155,New Zealand,2017,0,0,0.0
1156,New Zealand,2018,0,0,0.0
1157,New Zealand,2019,0,0,0.006934125804853887
1158,New Zealand,2020,0,0,0.006934125804853887
1159,New Zealand,2021,0,0,0.006934125804853887
1160,New Zealand,2022,0,0,0.006934125804853887
1161,New Zealand,2023,0,0,0.006934125804853887
1162,Solomon Islands,2017,0,0,0.0023019410835161203
1163,Solomon Islands,2018,0,0,0.005415222057123989
1164,Solomon Islands,2019,0,0,0.005993065874195146
1165,Solomon Islands,2020,0,0,0.0014858841010401188
1166,Solomon Islands,2021,0,0,0.0012052171041769854
1167,Solomon Islands,2022,0,0,0.002266562890634213
1168,Solomon Islands,2023,0,0,0.004075567819995755
1169,Fiji,2017,0,0,0.00835971405086867
1170,Fiji,2018,0,0,0.016817516724648967
1171,Fiji,2019,0,0,0.014588690573088786
1172,Fiji,2020,0,0,0.014588690573088786
1173,Fiji,2021,0,0,0.004451085896108184
1174,Fiji,2022,0,0,0.009309449836938693
1175,Fiji,2023,0,0,0.005039141146124801
